order_id	quantity	item_name	choice_description	item_price
967	1	Steak Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.99
968	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
979	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
982	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
984	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Pinto Beans, Sour Cream, Lettuce]]"	$9.25
987	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Lettuce, Guacamole, Sour Cream, Cheese, Fajita Vegetables, Rice]]"	$11.75
990	1	Steak Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.99
995	1	Steak Burrito	"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
996	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
999	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce]]"	$9.25
1001	1	Steak Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.99
1014	1	Steak Burrito	"[Fresh Tomato Salsa (Mild), [Cheese, Rice, Pinto Beans, Sour Cream]]"	$8.99
1030	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Cheese]]"	$9.25
1043	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Guacamole]]"	$11.75
1056	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
1063	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]"	$11.75
1070	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]"	$9.25
1077	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Cheese, Black Beans, Lettuce]]"	$9.25
1080	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1095	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese]]"	$8.99
1098	1	Steak Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Guacamole]]"	$11.48
1105	1	Steak Burrito	"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]"	$9.25
1118	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1119	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1120	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
1121	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Lettuce]]"	$8.99
1122	1	Steak Burrito	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1126	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]"	$11.75
1127	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]"	$9.25
1128	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]"	$8.99
1130	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]"	$9.25
1131	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Cheese, Lettuce]]"	$8.99
1133	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1142	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$8.99
1147	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1151	1	Steak Burrito	"[Fresh Tomato Salsa, [Sour Cream, Rice, Guacamole, Lettuce]]"	$11.75
1154	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1156	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1170	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese]]"	$8.99
1171	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]"	$9.25
1179	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]"	$9.25
1191	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
1191	1	Steak Burrito	"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
1192	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream]]"	$8.99
1198	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1220	1	Steak Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese]]"	$8.99
1233	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.48
1241	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1243	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
1248	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]"	$9.25
1252	1	Steak Burrito	"[Fresh Tomato (Mild), [Black Beans, Guacamole, Rice, Sour Cream, Cheese]]"	$11.08
1258	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Sour Cream]]"	$8.99
1262	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
1266	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Lettuce]]"	$9.25
1270	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]"	$11.75
1271	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), Lettuce]"	$8.99
1275	1	Steak Burrito	"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]"	$9.25
1277	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Pinto Beans, Cheese, Lettuce]]"	$8.99
1279	1	Steak Burrito	"[Fresh Tomato Salsa, [Guacamole, Lettuce, Sour Cream, Rice]]"	$11.75
1280	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
1282	1	Steak Burrito	"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole]]"	$11.48
1291	1	Steak Burrito	"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.99
1296	1	Steak Burrito	"[Fresh Tomato Salsa, [Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
1300	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1302	1	Steak Burrito	"[Fresh Tomato (Mild), [Lettuce, Guacamole, Pinto Beans, Rice, Sour Cream, Cheese]]"	$11.08
1311	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Guacamole, Lettuce, Sour Cream, Rice, Cheese, Black Beans]]"	$11.48
1322	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce, Pinto Beans]]"	$9.25
1328	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole]]"	$11.75
1339	1	Steak Burrito	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.48
1344	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
1349	1	Steak Burrito	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream]]"	$8.99
1356	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]"	$9.25
1356	1	Steak Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]"	$11.75
1360	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1364	1	Steak Burrito	"[Fresh Tomato Salsa, [Pinto Beans, Lettuce, Cheese, Rice]]"	$9.25
1372	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Cheese]]"	$9.25
1379	1	Steak Burrito	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream]]"	$8.99
1389	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]"	$9.25
1406	1	Steak Burrito	"[[Lettuce, Fajita Veggies, Rice]]"	$8.69
1414	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1418	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans]]"	$9.25
1419	1	Steak Burrito	"[Fresh Tomato (Mild), [Lettuce, Pinto Beans, Rice, Sour Cream, Cheese]]"	$8.69
1420	1	Steak Burrito	"[[Lettuce, Fajita Veggies, Rice]]"	$8.69
1421	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1423	1	Steak Burrito	"[[Lettuce, Fajita Veggies, Rice]]"	$8.69
1428	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Guacamole]]"	$11.75
1429	1	Steak Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]"	$8.99
1431	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1431	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1431	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$9.25
1432	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]"	$9.25
1450	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Lettuce]]"	$9.25
1452	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Pinto Beans, Lettuce]]"	$8.99
1456	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1459	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]"	$8.99
1464	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]"	$9.25
1468	1	Steak Burrito	"[Tomatillo-Green Chili Salsa (Medium), [Rice, Fajita Veggies, Cheese, Lettuce]]"	$8.99
1469	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1473	1	Steak Burrito	"[Fresh Tomato Salsa, [Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1475	1	Steak Burrito	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$8.99
1483	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1494	1	Steak Burrito	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream]]"	$8.99
1500	1	Steak Burrito	"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]"	$8.99
1505	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]"	$9.25
1508	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1522	1	Steak Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]"	$11.75
1525	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
1526	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1531	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Cheese, Guacamole, Lettuce]]"	$11.75
1537	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]"	$9.25
1539	1	Steak Burrito	"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream]]"	$9.25
1539	1	Steak Burrito	"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
1547	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$9.25
1553	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Pinto Beans, Rice, Guacamole, Sour Cream, Cheese]]"	$11.75
1557	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Rice, Pinto Beans, Cheese]]"	$8.99
1568	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1585	1	Steak Burrito	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]"	$8.99
1586	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1588	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Cheese]]"	$9.25
1592	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Lettuce]]"	$9.25
1598	1	Steak Burrito	"[Tomatillo Red Chili (Hot), [Lettuce, Black Beans, Rice, Sour Cream, Cheese]]"	$8.69
1602	1	Steak Burrito	"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Pinto Beans, Fajita Veggies, Lettuce]]"	$8.99
1603	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]"	$9.25
1605	1	Steak Burrito	"[[Fresh Tomato Salsa (Mild), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1614	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
1628	1	Steak Burrito	"[[Lettuce, Fajita Veggies, Rice]]"	$8.69
1638	1	Steak Burrito	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese, Lettuce]]"	$8.99
1639	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
1641	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1643	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1645	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1648	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]"	$9.25
1649	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1656	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]"	$11.75
1676	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese]]"	$9.25
1695	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]"	$11.75
1695	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$9.25
1700	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]"	$11.75
1702	1	Steak Burrito	"[Rice, Tomatillo-Red Chili Salsa (Hot)]"	$8.99
1703	1	Steak Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1715	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1722	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1726	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1727	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]"	$9.25
1729	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1748	1	Steak Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1749	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.75
1753	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese]]"	$9.25
1758	1	Steak Burrito	"[Fresh Tomato Salsa, [Cheese, Black Beans, Rice]]"	$9.25
1762	1	Steak Burrito	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1766	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]"	$9.25
1766	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream, Guacamole]]"	$11.75
1772	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Cheese, Lettuce, Guacamole]]"	$11.75
1772	1	Steak Burrito	"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]"	$9.25
1783	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce]]"	$9.25
1793	1	Steak Burrito	[Brown Rice]	$8.99
1803	1	Steak Burrito	"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese]]"	$9.25
1807	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]"	$9.25
1829	1	Steak Burrito	"[Tomatillo Green Chili Salsa, [Rice, Cheese, Sour Cream, Guacamole]]"	$11.75
1830	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1833	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1833	1	Steak Burrito	"[Fresh Tomato Salsa, [Rice, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1142	2	Steak Crispy Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$17.98
40	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, Sour Cream]"	$9.25
190	1	Steak Crispy Tacos	"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Sour Cream]]"	$8.99
238	1	Steak Crispy Tacos	"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Cheese, Lettuce]]"	$9.25
301	1	Steak Crispy Tacos	"[Fresh Tomato (Mild), [Lettuce, Cheese]]"	$8.69
319	1	Steak Crispy Tacos	"[Tomatillo-Green Chili Salsa (Medium), Pinto Beans]"	$8.99
379	1	Steak Crispy Tacos	"[Roasted Chili Corn Salsa, [Cheese, Sour Cream, Lettuce]]"	$9.25
419	1	Steak Crispy Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]"	$8.99
481	1	Steak Crispy Tacos	"[Tomatillo Red Chili Salsa, Rice]"	$9.25
542	1	Steak Crispy Tacos	"[Roasted Chili Corn Salsa (Medium), [Rice, Cheese, Lettuce]]"	$8.99
589	1	Steak Crispy Tacos	"[Fresh Tomato Salsa (Mild), [Rice, Cheese]]"	$8.99
816	1	Steak Crispy Tacos	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
898	1	Steak Crispy Tacos	"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]"	$9.25
899	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, Guacamole]"	$11.75
959	1	Steak Crispy Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Cheese, Lettuce]]"	$8.99
976	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, [Cheese, Guacamole]]"	$11.75
1044	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1116	1	Steak Crispy Tacos	"[Roasted Chili Corn Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1129	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1137	1	Steak Crispy Tacos	"[Tomatillo Red Chili Salsa, [Cheese, Sour Cream]]"	$9.25
1178	1	Steak Crispy Tacos	"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1225	1	Steak Crispy Tacos	"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]"	$8.99
1229	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream, Lettuce]]"	$9.25
1367	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, Lettuce]"	$9.25
1381	1	Steak Crispy Tacos	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1407	1	Steak Crispy Tacos	[Fresh Tomato Salsa]	$9.25
1444	1	Steak Crispy Tacos	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1480	1	Steak Crispy Tacos	"[Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Guacamole]]"	$11.75
1512	1	Steak Crispy Tacos	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1582	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]"	$9.25
1584	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, [Sour Cream, Lettuce, Rice, Cheese]]"	$9.25
1600	1	Steak Crispy Tacos	"[Fresh Tomato Salsa, [Cheese, Lettuce]]"	$9.25
1607	1	Steak Crispy Tacos	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
1798	1	Steak Crispy Tacos	"[Tomatillo Green Chili Salsa, [Cheese, Sour Cream, Guacamole]]"	$11.75
1810	1	Steak Crispy Tacos	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.75
276	1	Steak Salad	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]"	$8.99
311	1	Steak Salad	"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Lettuce]]"	$8.99
369	1	Steak Salad	"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream, Lettuce]]"	$8.99
1406	1	Steak Salad	"[[Lettuce, Fajita Veggies]]"	$8.69
123	2	Steak Salad Bowl	"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]"	$23.78
253	2	Steak Salad Bowl	"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Black Beans, Cheese, Guacamole, Lettuce]]"	$23.78
250	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Pinto Beans, Cheese, Guacamole, Lettuce]]"	$11.89
250	1	Steak Salad Bowl	"[Fresh Tomato Salsa, Lettuce]"	$9.39
309	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce, Guacamole]]"	$11.89
478	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]"	$11.89
534	1	Steak Salad Bowl	"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.89
612	1	Steak Salad Bowl	"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole, Lettuce]]"	$11.89
